date,product_id,category,units_sold,units_ordered,price,discount(%),weather,season,demand,promotion,holiday
2022-01-23,P008,Groceries,9,9,45,0,Cold,Winter,Medium,No,Yes
2022-01-23,P035,Groceries,11,12,260,0,Cold,Winter,Medium,No,Yes
2022-01-23,P009,Hot Beverages,4,4,120,0,Cold,Winter,Low,No,Yes
2022-01-24,P004,Electronics,4,6,15000,0,Sunny,Winter,High,No,No
2022-01-24,P027,Beauty,6,9,100,0,Sunny,Winter,High,No,No
2022-01-24,P036,Beauty,6,8,899,5,Sunny,Winter,High,Yes,No
2022-01-24,P028,Sweets,6,8,250,10,Sunny,Winter,Low,Yes,No
2022-01-24,P005,Electronics,1,1,25000,5,Sunny,Winter,Low,Yes,No
2022-01-24,P024,Sweets,8,11,400,0,Sunny,Winter,Medium,No,No
2022-01-24,P021,Travel Necessaries,3,5,700,0,Sunny,Winter,Medium,No,No
2022-01-24,P026,Clothes,2,2,999,0,Sunny,Winter,Low,No,No
2022-01-24,P036,Beauty,4,5,899,0,Sunny,Winter,Medium,No,No
2022-01-24,P028,Sweets,4,5,250,0,Sunny,Winter,Low,No,No
2022-01-24,P005,Electronics,5,7,25000,0,Sunny,Winter,High,No,No
2022-01-24,P039,Cold Beverages,4,5,300,15,Sunny,Winter,Low,Yes,No
2022-01-24,P040,Sweets,6,8,600,0,Sunny,Winter,Low,No,No
2022-01-24,P027,Beauty,3,6,100,0,Sunny,Winter,Medium,No,No
2022-01-24,P030,Groceries,9,12,150,0,Sunny,Winter,Medium,No,No
2022-01-24,P007,Groceries,11,11,250,0,Sunny,Winter,Medium,No,No
2022-01-24,P025,Clothes,4,6,250,0,Sunny,Winter,Low,No,No
2022-01-25,P003,Clothes,7,7,499,0,Cold,Winter,Medium,No,No
2022-01-25,P030,Groceries,9,11,150,0,Cold,Winter,Medium,No,No
2022-01-25,P023,Sweets,8,10,600,0,Cold,Winter,Medium,No,No
2022-01-25,P018,Makeup,5,5,499,0,Cold,Winter,Medium,No,No
2022-01-25,P032,Groceries,11,14,120,0,Cold,Winter,Medium,No,No
2022-01-25,P018,Makeup,2,5,499,0,Cold,Winter,Low,No,No
2022-01-25,P004,Electronics,6,6,15000,5,Cold,Winter,High,Yes,No
2022-01-25,P020,Stationary,7,7,50,0,Cold,Winter,Medium,No,No
2022-01-25,P038,Utilities,5,7,450,0,Cold,Winter,High,No,No
2022-01-25,P026,Clothes,11,11,999,5,Cold,Winter,High,Yes,No
2022-01-25,P023,Sweets,16,17,600,25,Cold,Winter,High,Yes,No
2022-01-25,P002,Clothes,19,21,1499,15,Cold,Winter,High,Yes,No
2022-01-25,P039,Cold Beverages,4,6,300,0,Cold,Winter,Low,No,No
2022-01-25,P036,Beauty,1,1,899,0,Cold,Winter,Low,No,No
2022-01-25,P037,Clothes,7,10,1500,0,Cold,Winter,Medium,No,No
2022-01-25,P036,Beauty,1,3,899,0,Cold,Winter,Low,No,No
2022-01-25,P015,Utilities,2,4,2000,0,Cold,Winter,Medium,No,No
2022-01-25,P033,Clothes,10,13,899,0,Cold,Winter,High,No,No
2022-01-25,P034,Stationary,6,9,1200,0,Cold,Winter,Medium,No,No
2022-01-26,P027,Beauty,5,8,100,0,Cold,Winter,Medium,No,No
2022-01-26,P016,Utilities,2,5,35000,0,Cold,Winter,Medium,No,No
2022-01-26,P006,Electronics,4,4,3500,0,Cold,Winter,High,No,No
2022-01-26,P040,Sweets,7,9,600,0,Cold,Winter,Medium,No,No
2022-01-26,P002,Clothes,13,14,1499,0,Cold,Winter,High,No,No
2022-01-26,P034,Stationary,4,6,1200,15,Cold,Winter,Low,Yes,No
2022-01-26,P037,Clothes,3,6,1500,0,Cold,Winter,Low,No,No
2022-01-26,P033,Clothes,18,20,899,0,Cold,Winter,High,No,No
2022-01-26,P005,Electronics,1,1,25000,0,Cold,Winter,Low,No,No
2022-01-26,P009,Hot Beverages,1,2,120,0,Cold,Winter,Low,No,No
2022-01-26,P032,Groceries,10,11,120,0,Cold,Winter,Medium,No,No
2022-01-26,P019,Stationary,2,2,60,0,Cold,Winter,Low,No,No
2022-01-26,P014,Utilities,1,3,600,0,Cold,Winter,Low,No,No
2022-01-26,P028,Sweets,12,12,250,15,Cold,Winter,Medium,Yes,No
2022-01-27,P030,Groceries,9,9,150,0,Cold,Winter,Medium,No,No
2022-01-27,P038,Utilities,4,4,450,15,Cold,Winter,High,Yes,No
2022-01-27,P029,Electronics,3,5,2800,0,Cold,Winter,Medium,No,No
2022-01-27,P021,Travel Necessaries,1,1,700,20,Cold,Winter,Low,Yes,No
2022-01-27,P037,Clothes,5,7,1500,0,Cold,Winter,Medium,No,No
2022-01-27,P030,Groceries,11,14,150,0,Cold,Winter,Medium,No,No
2022-01-27,P012,Cold Beverages,2,5,35,0,Cold,Winter,Low,No,No
2022-01-27,P012,Cold Beverages,7,7,35,0,Cold,Winter,Medium,No,No
2022-01-27,P016,Utilities,3,5,35000,10,Cold,Winter,Medium,Yes,No
2022-01-27,P023,Sweets,2,3,600,0,Cold,Winter,Low,No,No
2022-01-27,P034,Stationary,3,5,1200,0,Cold,Winter,Low,No,No
2022-01-27,P005,Electronics,0,0,25000,0,Cold,Winter,Low,No,No
2022-01-28,P017,Beauty,1,2,199,0,Cold,Winter,Low,No,No
2022-01-28,P022,Travel Necessaries,6,9,2500,15,Cold,Winter,High,Yes,No
2022-01-28,P039,Cold Beverages,10,12,300,5,Cold,Winter,High,Yes,No
2022-01-28,P024,Sweets,9,11,400,0,Cold,Winter,Medium,No,No
2022-01-28,P029,Electronics,3,4,2800,0,Cold,Winter,Medium,No,No
2022-01-28,P003,Clothes,2,5,499,0,Cold,Winter,Low,No,No
2022-01-28,P025,Clothes,9,11,250,0,Cold,Winter,Medium,No,No
2022-01-28,P004,Electronics,4,6,15000,0,Cold,Winter,High,No,No
2022-01-28,P021,Travel Necessaries,2,3,700,0,Cold,Winter,Medium,No,No
2022-01-28,P029,Electronics,1,2,2800,0,Cold,Winter,Low,No,No
2022-01-28,P030,Groceries,4,4,150,0,Cold,Winter,Low,No,No
2022-01-28,P040,Sweets,2,5,600,0,Cold,Winter,Low,No,No
2022-01-28,P005,Electronics,0,0,25000,0,Cold,Winter,Low,No,No
2022-01-28,P006,Electronics,0,1,3500,0,Cold,Winter,Low,No,No
2022-01-29,P030,Groceries,5,8,150,0,Cold,Winter,Low,No,Yes
2022-01-29,P024,Sweets,8,11,400,0,Cold,Winter,Medium,No,Yes
2022-01-29,P031,Groceries,9,10,220,0,Cold,Winter,Medium,No,Yes
2022-01-29,P015,Utilities,11,13,2000,0,Cold,Winter,High,No,Yes
2022-01-29,P029,Electronics,2,5,2800,0,Cold,Winter,Medium,No,Yes
2022-01-29,P029,Electronics,2,4,2800,10,Cold,Winter,Medium,Yes,Yes
2022-01-29,P012,Cold Beverages,8,9,35,0,Cold,Winter,Medium,No,Yes
2022-01-29,P039,Cold Beverages,5,6,300,0,Cold,Winter,Medium,No,Yes
2022-01-29,P022,Travel Necessaries,2,3,2500,0,Cold,Winter,Medium,No,Yes
2022-01-29,P035,Groceries,5,5,260,0,Cold,Winter,Low,No,Yes
2022-01-29,P013,Utilities,2,3,300,0,Cold,Winter,Medium,No,Yes
2022-01-29,P022,Travel Necessaries,4,7,2500,0,Cold,Winter,High,No,Yes
2022-01-29,P024,Sweets,10,11,400,0,Cold,Winter,Medium,No,Yes
2022-01-29,P028,Sweets,7,7,250,0,Cold,Winter,Medium,No,Yes
2022-01-29,P009,Hot Beverages,4,4,120,0,Cold,Winter,Low,No,Yes
2022-01-29,P036,Beauty,2,4,899,0,Cold,Winter,Low,No,Yes
2022-01-29,P026,Clothes,7,7,999,15,Cold,Winter,Medium,Yes,Yes
2022-01-29,P010,Hot Beverages,7,9,180,0,Cold,Winter,Medium,No,Yes
2022-01-29,P010,Hot Beverages,8,8,180,25,Cold,Winter,Medium,Yes,Yes
2022-01-30,P024,Sweets,6,8,400,0,Cold,Winter,Low,No,Yes
2022-01-30,P002,Clothes,10,11,1499,0,Cold,Winter,High,No,Yes
2022-01-30,P036,Beauty,4,7,899,0,Cold,Winter,Medium,No,Yes
2022-01-30,P009,Hot Beverages,4,7,120,0,Cold,Winter,Low,No,Yes
2022-01-30,P010,Hot Beverages,9,11,180,20,Cold,Winter,Medium,Yes,Yes
2022-01-30,P007,Groceries,8,10,250,0,Cold,Winter,Medium,No,Yes
2022-01-30,P016,Utilities,4,4,35000,0,Cold,Winter,High,No,Yes
2022-01-30,P029,Electronics,1,1,2800,0,Cold,Winter,Low,No,Yes
2022-01-30,P023,Sweets,15,18,600,0,Cold,Winter,High,No,Yes
2022-01-30,P028,Sweets,10,11,250,20,Cold,Winter,Medium,Yes,Yes
2022-01-30,P029,Electronics,4,5,2800,0,Cold,Winter,High,No,Yes
2022-01-30,P019,Stationary,11,12,60,15,Cold,Winter,High,Yes,Yes
2022-01-30,P036,Beauty,4,4,899,0,Cold,Winter,Medium,No,Yes
2022-01-30,P017,Beauty,1,4,199,15,Cold,Winter,Low,Yes,Yes
2022-01-30,P011,Cold Beverages,4,5,20,0,Cold,Winter,Low,No,Yes
2022-01-30,P004,Electronics,1,3,15000,0,Cold,Winter,Low,No,Yes
2022-01-31,P009,Hot Beverages,13,15,120,10,Cold,Winter,High,Yes,No
2022-01-31,P038,Utilities,2,4,450,0,Cold,Winter,Medium,No,No
2022-01-31,P023,Sweets,5,5,600,0,Cold,Winter,Low,No,No
2022-01-31,P002,Clothes,9,9,1499,0,Cold,Winter,Medium,No,No
2022-01-31,P025,Clothes,8,10,250,0,Cold,Winter,Medium,No,No
2022-01-31,P025,Clothes,9,9,250,0,Cold,Winter,Medium,No,No
2022-01-31,P005,Electronics,1,1,25000,0,Cold,Winter,Low,No,No
2022-01-31,P016,Utilities,1,2,35000,0,Cold,Winter,Low,No,No
2022-01-31,P019,Stationary,4,6,60,0,Cold,Winter,Low,No,No
2022-01-31,P035,Groceries,15,16,260,10,Cold,Winter,Medium,Yes,No
2022-01-31,P005,Electronics,4,7,25000,25,Cold,Winter,High,Yes,No
2022-01-31,P016,Utilities,0,3,35000,0,Cold,Winter,Low,No,No
2022-01-31,P016,Utilities,2,2,35000,0,Cold,Winter,Medium,No,No
2022-01-31,P006,Electronics,3,5,3500,0,Cold,Winter,Medium,No,No
2022-02-01,P034,Stationary,2,2,1200,0,Sunny,Winter,Low,No,No
2022-02-01,P028,Sweets,11,11,250,0,Sunny,Winter,Medium,No,No
2022-02-01,P029,Electronics,4,6,2800,25,Sunny,Winter,High,Yes,No
2022-02-01,P011,Cold Beverages,8,10,20,0,Sunny,Winter,Medium,No,No
2022-02-01,P029,Electronics,1,4,2800,0,Sunny,Winter,Low,No,No
2022-02-01,P021,Travel Necessaries,2,4,700,0,Sunny,Winter,Medium,No,No
2022-02-01,P019,Stationary,2,2,60,0,Sunny,Winter,Low,No,No
2022-02-01,P005,Electronics,1,4,25000,0,Sunny,Winter,Low,No,No
2022-02-01,P032,Groceries,7,9,120,0,Sunny,Winter,Low,No,No
2022-02-01,P028,Sweets,9,10,250,25,Sunny,Winter,Medium,Yes,No
2022-02-01,P028,Sweets,10,13,250,0,Sunny,Winter,Medium,No,No
2022-02-01,P022,Travel Necessaries,6,8,2500,0,Sunny,Winter,High,No,No
2022-02-01,P023,Sweets,6,6,600,0,Sunny,Winter,Low,No,No
2022-02-01,P017,Beauty,2,3,199,15,Sunny,Winter,Low,Yes,No
2022-02-01,P020,Stationary,5,8,50,0,Sunny,Winter,Medium,No,No
2022-02-01,P013,Utilities,1,3,300,0,Sunny,Winter,Low,No,No
2022-02-01,P030,Groceries,19,20,150,5,Sunny,Winter,High,Yes,No
2022-02-01,P012,Cold Beverages,1,1,35,0,Sunny,Winter,Low,No,No
2022-02-01,P030,Groceries,7,10,150,0,Sunny,Winter,Low,No,No
2022-02-01,P025,Clothes,20,21,250,0,Sunny,Winter,High,No,No
2022-02-02,P014,Utilities,4,6,600,0,Cold,Winter,High,No,No
2022-02-02,P032,Groceries,8,9,120,0,Cold,Winter,Medium,No,No
2022-02-02,P005,Electronics,0,3,25000,0,Cold,Winter,Low,No,No
2022-02-02,P006,Electronics,3,5,3500,0,Cold,Winter,Medium,No,No
2022-02-02,P032,Groceries,13,15,120,20,Cold,Winter,Medium,Yes,No
2022-02-02,P020,Stationary,7,8,50,0,Cold,Winter,Medium,No,No
2022-02-02,P024,Sweets,10,10,400,0,Cold,Winter,Medium,No,No
2022-02-02,P013,Utilities,2,3,300,0,Cold,Winter,Medium,No,No
2022-02-02,P023,Sweets,3,5,600,0,Cold,Winter,Low,No,No
2022-02-02,P017,Beauty,2,5,199,0,Cold,Winter,Low,No,No
2022-02-02,P008,Groceries,18,19,45,20,Cold,Winter,High,Yes,No
2022-02-02,P021,Travel Necessaries,3,4,700,0,Cold,Winter,Medium,No,No
2022-02-02,P037,Clothes,2,4,1500,20,Cold,Winter,Low,Yes,No
2022-02-02,P024,Sweets,6,6,400,0,Cold,Winter,Low,No,No
2022-02-02,P039,Cold Beverages,5,8,300,15,Cold,Winter,Medium,Yes,No
2022-02-02,P024,Sweets,8,8,400,0,Cold,Winter,Medium,No,No
2022-02-02,P003,Clothes,5,6,499,15,Cold,Winter,Medium,Yes,No
2022-02-02,P039,Cold Beverages,4,7,300,0,Cold,Winter,Low,No,No
2022-02-02,P011,Cold Beverages,2,3,20,0,Cold,Winter,Low,No,No
2022-02-02,P034,Stationary,7,7,1200,0,Cold,Winter,Medium,No,No
2022-02-03,P020,Stationary,11,11,50,0,Sunny,Winter,High,No,No
2022-02-03,P033,Clothes,13,14,899,0,Sunny,Winter,High,No,No
2022-02-03,P037,Clothes,9,9,1500,5,Sunny,Winter,Medium,Yes,No
2022-02-03,P017,Beauty,6,8,199,10,Sunny,Winter,High,Yes,No
2022-02-03,P014,Utilities,6,9,600,0,Sunny,Winter,High,No,No
2022-02-03,P040,Sweets,7,10,600,0,Sunny,Winter,Medium,No,No
2022-02-03,P003,Clothes,5,7,499,0,Sunny,Winter,Medium,No,No
2022-02-03,P034,Stationary,6,6,1200,0,Sunny,Winter,Medium,No,No
2022-02-03,P011,Cold Beverages,5,7,20,0,Sunny,Winter,Medium,No,No
2022-02-03,P008,Groceries,10,12,45,0,Sunny,Winter,Medium,No,No
2022-02-03,P005,Electronics,2,5,25000,0,Sunny,Winter,Medium,No,No
2022-02-03,P034,Stationary,8,11,1200,0,Sunny,Winter,Medium,No,No
2022-02-03,P037,Clothes,6,8,1500,5,Sunny,Winter,Medium,Yes,No
2022-02-03,P009,Hot Beverages,3,3,120,0,Sunny,Winter,Low,No,No
2022-02-03,P029,Electronics,3,5,2800,0,Sunny,Winter,Medium,No,No
2022-02-03,P009,Hot Beverages,3,4,120,0,Sunny,Winter,Low,No,No
2022-02-03,P009,Hot Beverages,3,3,120,0,Sunny,Winter,Low,No,No
2022-02-03,P011,Cold Beverages,6,7,20,15,Sunny,Winter,Medium,Yes,No
2022-02-04,P007,Groceries,10,13,250,25,Sunny,Winter,Medium,Yes,No
2022-02-04,P038,Utilities,3,3,450,0,Sunny,Winter,Medium,No,No
2022-02-04,P030,Groceries,9,10,150,0,Sunny,Winter,Medium,No,No
2022-02-04,P032,Groceries,17,20,120,25,Sunny,Winter,High,Yes,No
2022-02-04,P033,Clothes,10,12,899,0,Sunny,Winter,High,No,No
2022-02-04,P013,Utilities,1,4,300,0,Sunny,Winter,Low,No,No
2022-02-04,P021,Travel Necessaries,4,6,700,0,Sunny,Winter,High,No,No
2022-02-04,P027,Beauty,3,4,100,0,Sunny,Winter,Medium,No,No
2022-02-04,P018,Makeup,2,3,499,0,Sunny,Winter,Low,No,No
2022-02-04,P021,Travel Necessaries,3,3,700,0,Sunny,Winter,Medium,No,No
2022-02-04,P024,Sweets,7,7,400,0,Sunny,Winter,Medium,No,No
2022-02-04,P023,Sweets,4,5,600,0,Sunny,Winter,Low,No,No
2022-02-04,P021,Travel Necessaries,4,6,700,0,Sunny,Winter,High,No,No
2022-02-04,P030,Groceries,4,5,150,0,Sunny,Winter,Low,No,No
2022-02-04,P011,Cold Beverages,6,9,20,0,Sunny,Winter,Medium,No,No
2022-02-04,P020,Stationary,3,3,50,0,Sunny,Winter,Low,No,No
2022-02-04,P031,Groceries,9,12,220,0,Sunny,Winter,Medium,No,No
2022-02-04,P019,Stationary,5,7,60,0,Sunny,Winter,Medium,No,No
2022-02-05,P022,Travel Necessaries,2,5,2500,0,Cold,Winter,Medium,No,Yes
2022-02-05,P010,Hot Beverages,5,6,180,0,Cold,Winter,Medium,No,Yes
2022-02-05,P021,Travel Necessaries,2,4,700,0,Cold,Winter,Medium,No,Yes
2022-02-05,P024,Sweets,8,8,400,0,Cold,Winter,Medium,No,Yes
2022-02-05,P038,Utilities,1,4,450,0,Cold,Winter,Low,No,Yes
2022-02-05,P037,Clothes,6,6,1500,0,Cold,Winter,Medium,No,Yes
2022-02-05,P033,Clothes,26,26,899,10,Cold,Winter,High,Yes,Yes
2022-02-05,P011,Cold Beverages,7,9,20,0,Cold,Winter,Medium,No,Yes
2022-02-05,P013,Utilities,2,5,300,0,Cold,Winter,Medium,No,Yes
2022-02-05,P031,Groceries,7,7,220,0,Cold,Winter,Low,No,Yes
2022-02-05,P024,Sweets,2,4,400,0,Cold,Winter,Low,No,Yes
2022-02-05,P009,Hot Beverages,6,9,120,0,Cold,Winter,Medium,No,Yes
2022-02-05,P040,Sweets,6,6,600,0,Cold,Winter,Low,No,Yes
2022-02-05,P025,Clothes,20,22,250,0,Cold,Winter,High,No,Yes
2022-02-05,P024,Sweets,6,6,400,0,Cold,Winter,Low,No,Yes
2022-02-05,P003,Clothes,7,8,499,0,Cold,Winter,Medium,No,Yes
2022-02-05,P024,Sweets,8,10,400,0,Cold,Winter,Medium,No,Yes
2022-02-05,P007,Groceries,9,11,250,0,Cold,Winter,Medium,No,Yes
2022-02-05,P036,Beauty,2,3,899,0,Cold,Winter,Low,No,Yes
2022-02-06,P034,Stationary,8,9,1200,0,Cloudy,Winter,Medium,No,Yes
2022-02-06,P030,Groceries,5,7,150,0,Cloudy,Winter,Low,No,Yes
2022-02-06,P035,Groceries,8,10,260,0,Cloudy,Winter,Medium,No,Yes
2022-02-06,P036,Beauty,2,5,899,0,Cloudy,Winter,Low,No,Yes
2022-02-06,P018,Makeup,1,2,499,0,Cloudy,Winter,Low,No,Yes
2022-02-06,P020,Stationary,7,8,50,0,Cloudy,Winter,Medium,No,Yes
2022-02-06,P032,Groceries,10,12,120,0,Cloudy,Winter,Medium,No,Yes
2022-02-06,P040,Sweets,11,12,600,0,Cloudy,Winter,Medium,No,Yes
2022-02-06,P004,Electronics,1,2,15000,0,Cloudy,Winter,Low,No,Yes
2022-02-06,P036,Beauty,1,3,899,0,Cloudy,Winter,Low,No,Yes
2022-02-06,P010,Hot Beverages,5,6,180,0,Cloudy,Winter,Medium,No,Yes
2022-02-06,P020,Stationary,3,3,50,0,Cloudy,Winter,Low,No,Yes
2022-02-06,P039,Cold Beverages,10,11,300,0,Cloudy,Winter,High,No,Yes
2022-02-06,P004,Electronics,0,1,15000,0,Cloudy,Winter,Low,No,Yes
2022-02-06,P027,Beauty,3,6,100,0,Cloudy,Winter,Medium,No,Yes
2022-02-06,P010,Hot Beverages,4,5,180,0,Cloudy,Winter,Low,No,Yes
2022-02-06,P003,Clothes,5,5,499,0,Cloudy,Winter,Medium,No,Yes
2022-02-06,P013,Utilities,5,7,300,20,Cloudy,Winter,High,Yes,Yes
2022-02-06,P034,Stationary,8,11,1200,0,Cloudy,Winter,Medium,No,Yes
2022-02-07,P032,Groceries,21,23,120,5,Cold,Winter,High,Yes,No
2022-02-07,P003,Clothes,5,8,499,0,Cold,Winter,Medium,No,No
2022-02-07,P012,Cold Beverages,6,7,35,0,Cold,Winter,Medium,No,No
2022-02-07,P035,Groceries,4,4,260,0,Cold,Winter,Low,No,No
2022-02-07,P006,Electronics,1,2,3500,0,Cold,Winter,Low,No,No
2022-02-07,P021,Travel Necessaries,3,3,700,0,Cold,Winter,Medium,No,No
2022-02-07,P031,Groceries,6,8,220,0,Cold,Winter,Low,No,No
2022-02-07,P001,Clothes,5,6,799,0,Cold,Winter,Medium,No,No
2022-02-07,P027,Beauty,0,3,100,0,Cold,Winter,Low,No,No
2022-02-07,P007,Groceries,10,11,250,0,Cold,Winter,Medium,No,No
2022-02-07,P016,Utilities,8,9,35000,10,Cold,Winter,High,Yes,No
2022-02-07,P007,Groceries,2,3,250,0,Cold,Winter,Low,No,No
2022-02-07,P036,Beauty,4,5,899,0,Cold,Winter,Medium,No,No
2022-02-07,P014,Utilities,3,5,600,0,Cold,Winter,Medium,No,No
2022-02-07,P029,Electronics,2,5,2800,0,Cold,Winter,Medium,No,No
2022-02-07,P019,Stationary,14,14,60,15,Cold,Winter,High,Yes,No
2022-02-07,P023,Sweets,3,4,600,0,Cold,Winter,Low,No,No
2022-02-07,P035,Groceries,5,8,260,0,Cold,Winter,Low,No,No
2022-02-07,P004,Electronics,1,3,15000,20,Cold,Winter,Low,Yes,No
2022-02-08,P001,Clothes,6,7,799,0,Cold,Winter,Medium,No,No
2022-02-08,P029,Electronics,0,2,2800,0,Cold,Winter,Low,No,No
2022-02-08,P020,Stationary,5,5,50,0,Cold,Winter,Medium,No,No
2022-02-08,P009,Hot Beverages,9,10,120,0,Cold,Winter,Medium,No,No
2022-02-08,P004,Electronics,0,3,15000,0,Cold,Winter,Low,No,No
2022-02-08,P020,Stationary,7,9,50,5,Cold,Winter,Medium,Yes,No
2022-02-08,P019,Stationary,3,4,60,0,Cold,Winter,Low,No,No
2022-02-08,P017,Beauty,1,2,199,0,Cold,Winter,Low,No,No
2022-02-08,P015,Utilities,8,11,2000,0,Cold,Winter,High,No,No
2022-02-08,P028,Sweets,10,10,250,0,Cold,Winter,Medium,No,No
2022-02-08,P012,Cold Beverages,7,10,35,0,Cold,Winter,Medium,No,No
2022-02-08,P039,Cold Beverages,6,8,300,15,Cold,Winter,Medium,Yes,No
2022-02-08,P030,Groceries,4,7,150,0,Cold,Winter,Low,No,No
2022-02-08,P009,Hot Beverages,4,7,120,0,Cold,Winter,Low,No,No
2022-02-08,P026,Clothes,4,5,999,0,Cold,Winter,Low,No,No
2022-02-08,P011,Cold Beverages,4,6,20,0,Cold,Winter,Low,No,No
2022-02-08,P012,Cold Beverages,9,11,35,15,Cold,Winter,Medium,Yes,No
2022-02-08,P037,Clothes,4,5,1500,0,Cold,Winter,Low,No,No
2022-02-08,P018,Makeup,2,2,499,15,Cold,Winter,Low,Yes,No
2022-02-09,P004,Electronics,1,4,15000,0,Cold,Winter,Low,No,No
2022-02-09,P003,Clothes,6,7,499,0,Cold,Winter,Medium,No,No
2022-02-09,P005,Electronics,4,7,25000,0,Cold,Winter,High,No,No
2022-02-09,P005,Electronics,3,3,25000,0,Cold,Winter,Medium,No,No
2022-02-09,P038,Utilities,3,6,450,15,Cold,Winter,Medium,Yes,No
2022-02-09,P017,Beauty,3,4,199,0,Cold,Winter,Medium,No,No
2022-02-09,P020,Stationary,5,8,50,0,Cold,Winter,Medium,No,No
2022-02-09,P030,Groceries,8,11,150,0,Cold,Winter,Medium,No,No
2022-02-09,P009,Hot Beverages,7,10,120,0,Cold,Winter,Medium,No,No
2022-02-09,P008,Groceries,10,13,45,0,Cold,Winter,Medium,No,No
2022-02-09,P021,Travel Necessaries,2,5,700,0,Cold,Winter,Medium,No,No
2022-02-09,P037,Clothes,6,7,1500,0,Cold,Winter,Medium,No,No
2022-02-09,P004,Electronics,2,3,15000,0,Cold,Winter,Medium,No,No
2022-02-09,P005,Electronics,2,2,25000,0,Cold,Winter,Medium,No,No
2022-02-09,P034,Stationary,5,7,1200,0,Cold,Winter,Medium,No,No
2022-02-09,P016,Utilities,2,2,35000,0,Cold,Winter,Medium,No,No
2022-02-09,P035,Groceries,5,6,260,0,Cold,Winter,Low,No,No
2022-02-09,P024,Sweets,4,7,400,0,Cold,Winter,Low,No,No
2022-02-09,P006,Electronics,3,6,3500,0,Cold,Winter,Medium,No,No
2022-02-10,P027,Beauty,1,1,100,0,Cold,Winter,Low,No,No
2022-02-10,P015,Utilities,6,8,2000,0,Cold,Winter,High,No,No
2022-02-10,P009,Hot Beverages,4,6,120,0,Cold,Winter,Low,No,No
2022-02-10,P003,Clothes,3,4,499,0,Cold,Winter,Low,No,No
2022-02-10,P039,Cold Beverages,21,21,300,10,Cold,Winter,High,Yes,No
2022-02-10,P016,Utilities,4,4,35000,0,Cold,Winter,High,No,No
2022-02-10,P018,Makeup,4,4,499,5,Cold,Winter,Medium,Yes,No
2022-02-10,P035,Groceries,8,8,260,0,Cold,Winter,Medium,No,No
2022-02-10,P035,Groceries,7,8,260,0,Cold,Winter,Low,No,No
2022-02-10,P030,Groceries,7,10,150,0,Cold,Winter,Low,No,No
2022-02-10,P001,Clothes,4,6,799,0,Cold,Winter,Low,No,No
2022-02-10,P009,Hot Beverages,6,7,120,0,Cold,Winter,Medium,No,No
2022-02-10,P008,Groceries,11,14,45,25,Cold,Winter,Medium,Yes,No
2022-02-10,P016,Utilities,1,2,35000,0,Cold,Winter,Low,No,No
2022-02-10,P025,Clothes,24,25,250,15,Cold,Winter,High,Yes,No
2022-02-10,P029,Electronics,2,5,2800,0,Cold,Winter,Medium,No,No
2022-02-11,P024,Sweets,3,4,400,5,Cold,Winter,Low,Yes,No
2022-02-11,P018,Makeup,3,3,499,0,Cold,Winter,Medium,No,No
2022-02-11,P005,Electronics,2,3,25000,20,Cold,Winter,Medium,Yes,No
2022-02-11,P014,Utilities,2,4,600,0,Cold,Winter,Medium,No,No
2022-02-11,P026,Clothes,6,8,999,0,Cold,Winter,Medium,No,No
2022-02-11,P014,Utilities,3,3,600,0,Cold,Winter,Medium,No,No
2022-02-11,P031,Groceries,11,12,220,0,Cold,Winter,Medium,No,No
2022-02-11,P022,Travel Necessaries,3,6,2500,0,Cold,Winter,Medium,No,No
2022-02-11,P020,Stationary,2,2,50,0,Cold,Winter,Low,No,No
2022-02-11,P025,Clothes,9,10,250,0,Cold,Winter,Medium,No,No
2022-02-11,P027,Beauty,1,2,100,0,Cold,Winter,Low,No,No
2022-02-11,P030,Groceries,4,7,150,0,Cold,Winter,Low,No,No
2022-02-11,P034,Stationary,7,9,1200,0,Cold,Winter,Medium,No,No
2022-02-11,P018,Makeup,5,6,499,20,Cold,Winter,Medium,Yes,No
2022-02-11,P036,Beauty,1,3,899,0,Cold,Winter,Low,No,No
2022-02-11,P021,Travel Necessaries,4,5,700,0,Cold,Winter,High,No,No
2022-02-11,P027,Beauty,4,6,100,0,Cold,Winter,Medium,No,No
2022-02-11,P025,Clothes,22,25,250,10,Cold,Winter,High,Yes,No
2022-02-11,P015,Utilities,5,6,2000,0,Cold,Winter,High,No,No
2022-02-11,P025,Clothes,10,12,250,0,Cold,Winter,High,No,No
2022-02-12,P017,Beauty,7,10,199,0,Sunny,Winter,High,No,Yes
2022-02-12,P005,Electronics,1,1,25000,0,Sunny,Winter,Low,No,Yes
2022-02-12,P001,Clothes,9,10,799,0,Sunny,Winter,Medium,No,Yes
2022-02-12,P034,Stationary,15,15,1200,5,Sunny,Winter,High,Yes,Yes
2022-02-12,P035,Groceries,5,5,260,0,Sunny,Winter,Low,No,Yes
2022-02-12,P011,Cold Beverages,6,9,20,10,Sunny,Winter,Medium,Yes,Yes
2022-02-12,P032,Groceries,8,10,120,0,Sunny,Winter,Medium,No,Yes
2022-02-12,P036,Beauty,3,5,899,0,Sunny,Winter,Medium,No,Yes
2022-02-12,P003,Clothes,7,8,499,0,Sunny,Winter,Medium,No,Yes
2022-02-12,P010,Hot Beverages,12,13,180,20,Sunny,Winter,High,Yes,Yes
